Timestamp (ns),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1724512018875369585,-193.0,-80.0,2713.0,0.0,-6.0,-3.0
1724512018880374468,-197.0,-89.0,2710.0,1.0,-5.0,3.0
1724512018885379351,-201.0,-92.0,2709.0,11.0,-3.0,-4.0
1724512018890353716,-197.0,-90.0,2707.0,2.0,-18.0,-2.0
1724512018895358599,-186.0,-91.0,2708.0,-1.0,-8.0,-4.0
1724512018900363482,-191.0,-98.0,2711.0,4.0,-14.0,0.0
1724512018905368364,-196.0,-93.0,2708.0,6.0,-11.0,-2.0
1724512018910373247,-193.0,-92.0,2710.0,2.0,-11.0,-4.0
1724512018915378130,-182.0,-96.0,2706.0,0.0,-10.0,-4.0
1724512018920352495,-197.0,-91.0,2702.0,3.0,-13.0,1.0
1724512018925357378,-197.0,-88.0,2711.0,0.0,-3.0,2.0
1724512018930362261,-193.0,-85.0,2700.0,-1.0,-14.0,-2.0
1724512018935367144,-189.0,-93.0,2707.0,8.0,-6.0,4.0
1724512018940372026,-187.0,-88.0,2708.0,8.0,-6.0,-5.0
1724512018945376909,-198.0,-84.0,2705.0,6.0,-8.0,-2.0
1724512018950381792,-192.0,-94.0,2703.0,2.0,-10.0,-1.0
1724512018955356157,-194.0,-83.0,2699.0,4.0,-5.0,-4.0
1724512018960361040,-192.0,-87.0,2693.0,3.0,3.0,1.0
1724512018965365923,-195.0,-88.0,2698.0,6.0,-9.0,-8.0
1724512018970370806,-184.0,-80.0,2705.0,11.0,-10.0,-1.0
1724512018975375689,-181.0,-86.0,2700.0,1.0,-14.0,-3.0
1724512018980380571,-197.0,-95.0,2710.0,5.0,-5.0,-5.0
1724512018985354937,-192.0,-93.0,2705.0,1.0,-11.0,1.0
1724512018990359819,-193.0,-88.0,2699.0,1.0,-5.0,3.0
1724512018995364702,-188.0,-92.0,2704.0,-1.0,-3.0,-3.0
1724512019000369585,-188.0,-88.0,2704.0,6.0,-13.0,0.0
1724512019005374468,-196.0,-83.0,2702.0,13.0,-6.0,-10.0
1724512019010379351,-192.0,-86.0,2714.0,1.0,-12.0,-7.0
1724512019015353716,-195.0,-86.0,2704.0,7.0,-9.0,-1.0
1724512019020358599,-191.0,-91.0,2709.0,1.0,-4.0,1.0
1724512019025363482,-188.0,-96.0,2705.0,-4.0,-3.0,-3.0
1724512019030368364,-187.0,-90.0,2709.0,3.0,-5.0,-1.0
1724512019035373247,-196.0,-90.0,2699.0,4.0,-1.0,-9.0
1724512019040378130,-190.0,-86.0,2705.0,7.0,-6.0,2.0
1724512019045352495,-200.0,-90.0,2712.0,2.0,-16.0,-3.0
1724512019050357378,-193.0,-92.0,2703.0,6.0,-5.0,0.0
1724512019055362261,-190.0,-94.0,2697.0,3.0,-7.0,-1.0
1724512019060367144,-194.0,-91.0,2701.0,1.0,-13.0,0.0
1724512019065372026,-198.0,-89.0,2710.0,1.0,-8.0,-3.0
1724512019070376909,-190.0,-83.0,2700.0,2.0,-11.0,3.0
1724512019075381792,-199.0,-94.0,2700.0,11.0,-14.0,-3.0
1724512019080356157,-192.0,-88.0,2707.0,5.0,0.0,0.0
1724512019085361040,-192.0,-95.0,2703.0,8.0,-9.0,-1.0
1724512019090365923,-192.0,-87.0,2705.0,0.0,-5.0,-2.0
1724512019095370806,-194.0,-87.0,2698.0,5.0,0.0,-8.0
1724512019100375689,-188.0,-93.0,2696.0,7.0,-4.0,-3.0
1724512019105380571,-196.0,-92.0,2705.0,2.0,-9.0,1.0
1724512019110354937,-197.0,-87.0,2706.0,1.0,-7.0,-4.0
1724512019115359819,-192.0,-91.0,2711.0,3.0,-9.0,5.0
1724512019120364702,-187.0,-98.0,2701.0,0.0,-13.0,-7.0
1724512019125369585,-182.0,-97.0,2709.0,0.0,-4.0,0.0
1724512019130374468,-187.0,-86.0,2707.0,5.0,-12.0,-4.0
1724512019135379351,-205.0,-80.0,2706.0,3.0,-9.0,-3.0
1724512019140353716,-186.0,-93.0,2710.0,0.0,-3.0,0.0
1724512019145358599,-182.0,-90.0,2706.0,-3.0,-7.0,-2.0
1724512019150363482,-195.0,-85.0,2709.0,6.0,-11.0,1.0
1724512019155368364,-189.0,-91.0,2702.0,5.0,-18.0,3.0
1724512019160373247,-194.0,-90.0,2697.0,10.0,-8.0,-2.0
1724512019165378130,-192.0,-88.0,2707.0,-5.0,-9.0,-7.0
1724512019170352495,-189.0,-94.0,2692.0,5.0,2.0,1.0
1724512019175357378,-191.0,-91.0,2708.0,7.0,-11.0,-2.0
1724512019180362261,-193.0,-83.0,2709.0,4.0,-8.0,-4.0
1724512019185367144,-188.0,-89.0,2703.0,9.0,-5.0,-5.0
1724512019190372026,-189.0,-95.0,2698.0,4.0,-10.0,4.0
1724512019195376909,-194.0,-94.0,2706.0,1.0,-11.0,-4.0
1724512019200381792,-192.0,-83.0,2708.0,3.0,3.0,2.0
1724512019205356157,-183.0,-82.0,2704.0,-1.0,-8.0,-3.0
1724512019210361040,-182.0,-92.0,2705.0,3.0,-14.0,2.0
1724512019215365923,-189.0,-85.0,2708.0,3.0,-7.0,-7.0
1724512019220370806,-196.0,-90.0,2709.0,6.0,-14.0,1.0
1724512019225375689,-197.0,-88.0,2715.0,7.0,-4.0,0.0
1724512019230380571,-194.0,-92.0,2713.0,-1.0,-13.0,-4.0
1724512019235354937,-199.0,-93.0,2703.0,1.0,-12.0,3.0
1724512019240359819,-191.0,-86.0,2704.0,6.0,-4.0,-8.0
1724512019245364702,-195.0,-95.0,2710.0,10.0,-7.0,-4.0
1724512019250369585,-196.0,-100.0,2701.0,4.0,-7.0,-6.0
1724512019255374468,-192.0,-86.0,2707.0,15.0,-6.0,1.0
1724512019260379351,-191.0,-79.0,2710.0,-1.0,-14.0,-1.0
1724512019265353716,-185.0,-84.0,2706.0,3.0,-5.0,-6.0
1724512019270358599,-192.0,-94.0,2711.0,4.0,-13.0,4.0
1724512019275363482,-198.0,-95.0,2708.0,5.0,-9.0,1.0
1724512019280368364,-189.0,-86.0,2707.0,8.0,-16.0,-4.0
1724512019285373247,-186.0,-88.0,2693.0,4.0,-7.0,-4.0
1724512019290378130,-197.0,-92.0,2701.0,10.0,-12.0,1.0
1724512019295352495,-197.0,-92.0,2701.0,1.0,-5.0,-7.0
1724512019300357378,-192.0,-95.0,2706.0,7.0,-9.0,-3.0
1724512019305362261,-187.0,-84.0,2707.0,3.0,-12.0,0.0
1724512019310367144,-189.0,-90.0,2711.0,6.0,-8.0,-8.0
1724512019315372026,-188.0,-89.0,2703.0,1.0,-6.0,2.0
1724512019320376909,-188.0,-90.0,2701.0,4.0,-11.0,1.0
1724512019325381792,-183.0,-93.0,2716.0,3.0,-9.0,-9.0
1724512019330356157,-195.0,-89.0,2707.0,3.0,-8.0,-1.0
1724512019335361040,-195.0,-87.0,2709.0,6.0,-13.0,-8.0
1724512019340365923,-178.0,-87.0,2717.0,-1.0,-1.0,-1.0
1724512019345370806,-179.0,-91.0,2712.0,-3.0,-4.0,1.0
1724512019350375689,-194.0,-97.0,2698.0,3.0,-9.0,-3.0
1724512019355380571,-202.0,-91.0,2704.0,10.0,-4.0,-1.0
1724512019360354937,-194.0,-85.0,2709.0,1.0,-5.0,-3.0
1724512019365359819,-192.0,-92.0,2709.0,5.0,-14.0,0.0
1724512019370364702,-182.0,-93.0,2706.0,2.0,-10.0,-2.0
1724512019375369585,-189.0,-90.0,2709.0,11.0,-14.0,-3.0
1724512019380374468,-190.0,-91.0,2704.0,0.0,-13.0,-5.0
1724512019385379351,-198.0,-92.0,2704.0,-2.0,-9.0,-11.0
1724512019390353716,-182.0,-97.0,2705.0,1.0,-8.0,-6.0
1724512019395358599,-185.0,-95.0,2705.0,5.0,-7.0,9.0
1724512019400363482,-194.0,-82.0,2698.0,3.0,-7.0,-11.0
1724512019405368364,-189.0,-88.0,2698.0,4.0,-13.0,0.0
1724512019410373247,-180.0,-96.0,2703.0,-3.0,-15.0,-6.0
1724512019415378130,-187.0,-91.0,2717.0,7.0,-8.0,0.0
1724512019420352495,-194.0,-102.0,2709.0,3.0,-10.0,-1.0
1724512019425357378,-199.0,-101.0,2705.0,-3.0,-13.0,-4.0
1724512019430362261,-188.0,-85.0,2716.0,-1.0,-6.0,3.0
1724512019435367144,-201.0,-86.0,2704.0,5.0,-5.0,5.0
1724512019440372026,-194.0,-92.0,2696.0,3.0,-2.0,3.0
1724512019445376909,-195.0,-88.0,2706.0,5.0,-13.0,-1.0
1724512019450381792,-200.0,-92.0,2709.0,-2.0,-10.0,-2.0
1724512019455356157,-186.0,-88.0,2702.0,2.0,-8.0,-7.0
1724512019460361040,-192.0,-83.0,2708.0,7.0,-6.0,-1.0
1724512019465365923,-185.0,-92.0,2697.0,4.0,-9.0,-6.0
1724512019470370806,-189.0,-96.0,2704.0,-3.0,-10.0,-6.0
1724512019475375689,-193.0,-94.0,2707.0,1.0,-13.0,1.0
1724512019480380571,-197.0,-84.0,2710.0,6.0,-2.0,-2.0
1724512019485354937,-193.0,-96.0,2703.0,0.0,-10.0,-5.0
1724512019490359819,-204.0,-95.0,2709.0,2.0,-9.0,0.0
1724512019495364702,-203.0,-99.0,2705.0,3.0,-8.0,-7.0
1724512019500369585,-198.0,-87.0,2709.0,6.0,-8.0,0.0
1724512019505374468,-196.0,-80.0,2710.0,5.0,-12.0,1.0
1724512019510379351,-197.0,-89.0,2702.0,4.0,-5.0,-2.0
1724512019515353716,-190.0,-92.0,2701.0,3.0,1.0,4.0
1724512019520358599,-187.0,-85.0,2705.0,1.0,-2.0,-1.0
1724512019525363482,-184.0,-92.0,2711.0,4.0,-3.0,-7.0
1724512019530368364,-189.0,-88.0,2703.0,8.0,-11.0,4.0
1724512019535373247,-197.0,-94.0,2699.0,3.0,-11.0,-4.0
1724512019540378130,-190.0,-86.0,2710.0,7.0,-9.0,-6.0
1724512019545352495,-187.0,-88.0,2702.0,0.0,-7.0,-8.0
1724512019550357378,-192.0,-87.0,2698.0,8.0,-12.0,-7.0
1724512019555362261,-187.0,-85.0,2698.0,9.0,-7.0,2.0
1724512019560367144,-183.0,-90.0,2693.0,4.0,-8.0,-2.0
1724512019565372026,-189.0,-86.0,2704.0,-4.0,-15.0,7.0
1724512019570376909,-181.0,-90.0,2713.0,4.0,-8.0,-10.0
1724512019575381792,-195.0,-93.0,2712.0,2.0,-9.0,3.0
1724512019580356157,-192.0,-87.0,2710.0,5.0,-4.0,-7.0
1724512019585361040,-194.0,-89.0,2710.0,1.0,-9.0,3.0
1724512019590365923,-196.0,-91.0,2706.0,6.0,-10.0,7.0
1724512019595370806,-191.0,-92.0,2694.0,0.0,-11.0,-7.0
1724512019600375689,-191.0,-85.0,2697.0,5.0,-11.0,-2.0
1724512019605380571,-194.0,-89.0,2702.0,4.0,-2.0,3.0
1724512019610354937,-190.0,-92.0,2706.0,8.0,-7.0,-6.0
1724512019615359819,-190.0,-85.0,2703.0,-3.0,-5.0,-1.0
1724512019620364702,-199.0,-97.0,2700.0,-3.0,-16.0,-10.0
1724512019625369585,-189.0,-88.0,2708.0,5.0,-13.0,5.0
1724512019630374468,-197.0,-91.0,2711.0,0.0,-9.0,-5.0
1724512019635379351,-197.0,-88.0,2704.0,-2.0,-12.0,2.0
1724512019640353716,-196.0,-88.0,2701.0,6.0,-3.0,-10.0
1724512019645358599,-186.0,-93.0,2709.0,7.0,-16.0,2.0
1724512019650363482,-191.0,-92.0,2694.0,-4.0,-13.0,-4.0
1724512019655368364,-199.0,-87.0,2701.0,-3.0,-9.0,-4.0
1724512019660373247,-196.0,-96.0,2701.0,6.0,-4.0,1.0
1724512019665378130,-189.0,-76.0,2709.0,-2.0,-10.0,4.0
1724512019670352495,-200.0,-81.0,2706.0,5.0,5.0,-4.0
1724512019675357378,-192.0,-85.0,2707.0,6.0,-10.0,-2.0
1724512019680362261,-195.0,-86.0,2701.0,0.0,-10.0,2.0
1724512019685367144,-191.0,-82.0,2703.0,6.0,-5.0,-5.0
1724512019690372026,-197.0,-88.0,2711.0,1.0,-7.0,-1.0
1724512019695376909,-193.0,-91.0,2706.0,-5.0,-8.0,-3.0
1724512019700381792,-191.0,-90.0,2704.0,6.0,-17.0,-4.0
1724512019705356157,-196.0,-82.0,2704.0,0.0,-7.0,3.0
1724512019710361040,-192.0,-85.0,2707.0,0.0,-4.0,4.0
1724512019715365923,-191.0,-92.0,2709.0,3.0,-9.0,-5.0
1724512019720370806,-193.0,-81.0,2702.0,12.0,0.0,-4.0
1724512019725375689,-194.0,-91.0,2700.0,1.0,-14.0,2.0
1724512019730380571,-188.0,-88.0,2702.0,3.0,-10.0,2.0
1724512019735354937,-194.0,-90.0,2710.0,0.0,2.0,-2.0
1724512019740359819,-195.0,-91.0,2716.0,2.0,-8.0,-5.0
1724512019745364702,-192.0,-86.0,2712.0,3.0,-6.0,-7.0
1724512019750369585,-188.0,-89.0,2709.0,2.0,-11.0,1.0
1724512019755374468,-189.0,-89.0,2709.0,-1.0,-12.0,-1.0
1724512019760379351,-201.0,-93.0,2702.0,0.0,-1.0,-4.0
1724512019765353716,-194.0,-87.0,2707.0,1.0,-15.0,-4.0
1724512019770358599,-187.0,-83.0,2701.0,6.0,-16.0,0.0
1724512019775363482,-195.0,-89.0,2710.0,3.0,-16.0,-6.0
1724512019780368364,-188.0,-87.0,2706.0,0.0,-8.0,-1.0
1724512019785373247,-191.0,-89.0,2708.0,3.0,-5.0,3.0
1724512019790378130,-190.0,-86.0,2703.0,3.0,-3.0,-7.0
1724512019795352495,-199.0,-87.0,2702.0,8.0,-14.0,0.0
1724512019800357378,-190.0,-83.0,2706.0,1.0,-5.0,-11.0
1724512019805362261,-192.0,-88.0,2706.0,1.0,-12.0,3.0
1724512019810367144,-191.0,-93.0,2706.0,-4.0,-5.0,-4.0
1724512019815372026,-188.0,-87.0,2709.0,-3.0,-10.0,4.0
1724512019820376909,-200.0,-87.0,2709.0,9.0,-10.0,0.0
1724512019825381792,-201.0,-90.0,2710.0,4.0,-15.0,-7.0
1724512019830356157,-199.0,-88.0,2709.0,3.0,-7.0,0.0
1724512019835361040,-199.0,-87.0,2714.0,1.0,3.0,-1.0
1724512019840365923,-194.0,-90.0,2709.0,-1.0,-14.0,-4.0
1724512019845370806,-190.0,-92.0,2702.0,8.0,-2.0,-1.0
1724512019850375689,-184.0,-90.0,2700.0,-5.0,-7.0,-3.0
1724512019855380571,-184.0,-88.0,2711.0,6.0,-3.0,6.0
1724512019860354937,-187.0,-85.0,2714.0,5.0,-12.0,2.0
1724512019865359819,-209.0,-81.0,2698.0,-2.0,-13.0,-2.0
1724512019870364702,-202.0,-87.0,2704.0,2.0,0.0,-3.0
1724512019875369585,-193.0,-83.0,2709.0,2.0,-11.0,-6.0
1724512019880374468,-195.0,-95.0,2700.0,6.0,-5.0,-1.0
1724512019885379351,-186.0,-86.0,2698.0,3.0,-1.0,-2.0
1724512019890353716,-192.0,-102.0,2705.0,-1.0,-6.0,0.0
1724512019895358599,-187.0,-91.0,2699.0,9.0,-4.0,-2.0
1724512019900363482,-187.0,-105.0,2697.0,2.0,-14.0,0.0
1724512019905368364,-197.0,-90.0,2703.0,3.0,-17.0,1.0
1724512019910373247,-186.0,-83.0,2719.0,10.0,-10.0,-4.0
1724512019915378130,-187.0,-81.0,2704.0,2.0,-9.0,3.0
1724512019920352495,-187.0,-83.0,2705.0,8.0,-7.0,0.0
1724512019925357378,-189.0,-100.0,2707.0,-2.0,-1.0,-1.0
1724512019930362261,-187.0,-95.0,2703.0,5.0,-4.0,-1.0
1724512019935367144,-187.0,-91.0,2709.0,7.0,-11.0,-3.0
1724512019940372026,-179.0,-88.0,2710.0,0.0,-6.0,1.0
1724512019945376909,-198.0,-90.0,2706.0,8.0,-7.0,-6.0
1724512019950381792,-211.0,-89.0,2701.0,1.0,-19.0,-4.0
1724512019955356157,-195.0,-83.0,2702.0,2.0,-8.0,0.0
1724512019960361040,-186.0,-93.0,2709.0,4.0,-7.0,3.0
1724512019965365923,-193.0,-92.0,2713.0,11.0,-4.0,-1.0
1724512019970370806,-196.0,-92.0,2703.0,5.0,-14.0,-2.0
1724512019975375689,-194.0,-96.0,2707.0,4.0,-10.0,-6.0
1724512019980380571,-179.0,-89.0,2702.0,1.0,-4.0,-4.0
1724512019985354937,-188.0,-100.0,2706.0,1.0,-9.0,-9.0
1724512019990359819,-184.0,-91.0,2709.0,2.0,-9.0,4.0
1724512019995364702,-187.0,-98.0,2699.0,4.0,-8.0,-7.0
1724512020000369585,-195.0,-87.0,2706.0,-1.0,-15.0,1.0
1724512020005374468,-185.0,-81.0,2708.0,7.0,-13.0,0.0
1724512020010379351,-193.0,-91.0,2701.0,8.0,-9.0,-2.0
1724512020015353716,-198.0,-93.0,2704.0,-1.0,-13.0,3.0
1724512020020358599,-189.0,-89.0,2704.0,-1.0,-11.0,-2.0
1724512020025363482,-196.0,-97.0,2704.0,10.0,-3.0,-11.0
1724512020030368364,-183.0,-100.0,2710.0,5.0,-11.0,-1.0
1724512020035373247,-192.0,-87.0,2708.0,6.0,-9.0,1.0
1724512020040378130,-193.0,-90.0,2699.0,10.0,-7.0,-3.0
1724512020045352495,-186.0,-89.0,2705.0,4.0,-17.0,3.0
1724512020050357378,-185.0,-80.0,2711.0,10.0,-2.0,0.0
1724512020055362261,-190.0,-86.0,2700.0,10.0,-7.0,-7.0
1724512020060367144,-197.0,-98.0,2699.0,5.0,-12.0,-2.0
1724512020065372026,-195.0,-84.0,2702.0,4.0,-12.0,-4.0
1724512020070376909,-182.0,-90.0,2709.0,3.0,-23.0,1.0
1724512020075381792,-193.0,-90.0,2713.0,3.0,-4.0,-4.0
1724512020080356157,-196.0,-82.0,2701.0,0.0,-5.0,0.0
1724512020085361040,-200.0,-85.0,2694.0,6.0,-13.0,-2.0
1724512020090365923,-190.0,-91.0,2704.0,2.0,-11.0,-8.0
1724512020095370806,-188.0,-89.0,2712.0,3.0,-3.0,-6.0
1724512020100375689,-192.0,-89.0,2707.0,10.0,-9.0,-2.0
1724512020105380571,-192.0,-91.0,2696.0,-1.0,-5.0,-1.0
1724512020110354937,-190.0,-87.0,2697.0,-3.0,-13.0,2.0
1724512020115359819,-191.0,-90.0,2708.0,3.0,-2.0,2.0
1724512020120364702,-200.0,-96.0,2707.0,-2.0,-5.0,-11.0
1724512020125369585,-192.0,-98.0,2709.0,5.0,0.0,2.0
1724512020130374468,-188.0,-99.0,2700.0,-1.0,-8.0,-1.0
1724512020135379351,-193.0,-84.0,2702.0,7.0,-2.0,-4.0
1724512020140353716,-193.0,-93.0,2706.0,5.0,-14.0,2.0
1724512020145358599,-189.0,-84.0,2703.0,-2.0,0.0,-3.0
1724512020150363482,-200.0,-85.0,2716.0,3.0,-9.0,5.0
1724512020155368364,-181.0,-94.0,2708.0,1.0,-15.0,-3.0
1724512020160373247,-184.0,-93.0,2703.0,-4.0,-3.0,5.0
1724512020165378130,-198.0,-84.0,2702.0,7.0,-9.0,1.0
1724512020170352495,-193.0,-88.0,2701.0,3.0,-14.0,-4.0
1724512020175357378,-185.0,-92.0,2706.0,8.0,-6.0,-4.0
1724512020180362261,-191.0,-81.0,2717.0,-2.0,-5.0,3.0
1724512020185367144,-192.0,-93.0,2705.0,4.0,-7.0,-5.0
1724512020190372026,-195.0,-89.0,2706.0,7.0,-8.0,2.0
1724512020195376909,-195.0,-94.0,2712.0,9.0,-5.0,-2.0
1724512020200381792,-184.0,-99.0,2704.0,6.0,-8.0,1.0
1724512020205356157,-180.0,-88.0,2706.0,2.0,-21.0,-4.0
1724512020210361040,-191.0,-93.0,2709.0,8.0,-8.0,1.0
1724512020215365923,-183.0,-88.0,2711.0,6.0,-16.0,1.0
1724512020220370806,-184.0,-94.0,2703.0,4.0,-16.0,-12.0
1724512020225375689,-194.0,-84.0,2696.0,11.0,-15.0,1.0
1724512020230380571,-192.0,-81.0,2702.0,2.0,-9.0,1.0
1724512020235354937,-184.0,-87.0,2716.0,3.0,-6.0,-3.0
1724512020240359819,-193.0,-100.0,2716.0,6.0,-12.0,-2.0
1724512020245364702,-194.0,-91.0,2713.0,7.0,-10.0,-1.0
1724512020250369585,-197.0,-92.0,2712.0,6.0,-6.0,-4.0
1724512020255374468,-189.0,-86.0,2700.0,4.0,-6.0,0.0
1724512020260379351,-193.0,-86.0,2703.0,5.0,-4.0,-9.0
1724512020265353716,-191.0,-93.0,2705.0,7.0,-14.0,2.0
1724512020270358599,-195.0,-94.0,2703.0,3.0,-8.0,-2.0
1724512020275363482,-192.0,-80.0,2721.0,4.0,-13.0,-1.0
1724512020280368364,-186.0,-83.0,2702.0,3.0,-5.0,-3.0
1724512020285373247,-187.0,-97.0,2701.0,6.0,-14.0,5.0
1724512020290378130,-187.0,-90.0,2695.0,4.0,-10.0,-10.0
1724512020295352495,-198.0,-88.0,2701.0,1.0,-11.0,4.0
1724512020300357378,-202.0,-85.0,2708.0,4.0,-8.0,-1.0
1724512020305362261,-188.0,-84.0,2700.0,3.0,-13.0,2.0
1724512020310367144,-183.0,-97.0,2703.0,1.0,-5.0,-6.0
1724512020315372026,-184.0,-92.0,2711.0,3.0,-10.0,-4.0
1724512020320376909,-190.0,-81.0,2705.0,7.0,-11.0,-6.0
1724512020325381792,-202.0,-85.0,2697.0,2.0,-4.0,0.0
1724512020330356157,-202.0,-85.0,2697.0,4.0,-8.0,-7.0
1724512020335361040,-194.0,-85.0,2710.0,6.0,-5.0,6.0
1724512020340365923,-185.0,-95.0,2711.0,-1.0,-15.0,-7.0
1724512020345370806,-187.0,-90.0,2712.0,-2.0,-5.0,-2.0
1724512020350375689,-191.0,-87.0,2700.0,1.0,-9.0,1.0
1724512020355380571,-198.0,-88.0,2699.0,10.0,-9.0,-5.0
1724512020360354937,-196.0,-95.0,2697.0,3.0,-10.0,-2.0
1724512020365359819,-183.0,-83.0,2701.0,3.0,-6.0,-4.0
1724512020370364702,-188.0,-84.0,2704.0,1.0,-7.0,1.0
1724512020375369585,-188.0,-86.0,2704.0,-2.0,-6.0,-1.0
1724512020380374468,-194.0,-94.0,2696.0,-3.0,-5.0,1.0
1724512020385379351,-198.0,-91.0,2701.0,9.0,-5.0,0.0
1724512020390353716,-195.0,-89.0,2712.0,-1.0,-8.0,-6.0
1724512020395358599,-198.0,-86.0,2708.0,-5.0,-9.0,0.0
1724512020400363482,-203.0,-94.0,2705.0,12.0,-5.0,-1.0
1724512020405368364,-196.0,-103.0,2702.0,0.0,-7.0,-4.0
1724512020410373247,-196.0,-91.0,2698.0,7.0,-12.0,-1.0
1724512020415378130,-193.0,-87.0,2700.0,6.0,-7.0,-1.0
1724512020420352495,-187.0,-85.0,2715.0,4.0,-15.0,2.0
1724512020425357378,-185.0,-91.0,2699.0,6.0,-5.0,-1.0
1724512020430362261,-191.0,-87.0,2704.0,1.0,1.0,4.0
1724512020435367144,-197.0,-87.0,2709.0,2.0,-5.0,-4.0
1724512020440372026,-196.0,-86.0,2706.0,7.0,-10.0,-4.0
1724512020445376909,-200.0,-86.0,2711.0,2.0,-11.0,-7.0
1724512020450381792,-196.0,-86.0,2707.0,10.0,-2.0,-2.0
1724512020455356157,-196.0,-86.0,2707.0,5.0,-9.0,0.0
1724512020460361040,-195.0,-95.0,2713.0,11.0,0.0,-4.0
1724512020465365923,-191.0,-94.0,2702.0,0.0,-8.0,0.0
1724512020470370806,-181.0,-84.0,2710.0,3.0,-12.0,-6.0
1724512020475375689,-184.0,-90.0,2709.0,3.0,0.0,2.0
1724512020480380571,-195.0,-93.0,2707.0,10.0,-6.0,-7.0
1724512020485354937,-203.0,-90.0,2710.0,-3.0,-12.0,-2.0
1724512020490359819,-187.0,-95.0,2706.0,-3.0,-11.0,-1.0
1724512020495364702,-185.0,-88.0,2706.0,6.0,-12.0,-9.0
1724512020500369585,-189.0,-95.0,2704.0,9.0,-6.0,3.0
1724512020505374468,-189.0,-86.0,2690.0,3.0,-11.0,-4.0
1724512020510379351,-197.0,-97.0,2701.0,10.0,-12.0,-4.0
1724512020515353716,-195.0,-98.0,2708.0,1.0,-18.0,-6.0
1724512020520358599,-190.0,-96.0,2711.0,3.0,-7.0,-3.0
1724512020525363482,-191.0,-89.0,2706.0,0.0,-8.0,1.0
1724512020530368364,-193.0,-90.0,2708.0,2.0,-4.0,0.0
1724512020535373247,-191.0,-94.0,2704.0,10.0,-5.0,-5.0
1724512020540378130,-194.0,-90.0,2709.0,5.0,-11.0,-3.0
1724512020545352495,-192.0,-84.0,2702.0,1.0,-13.0,-3.0
1724512020550357378,-189.0,-88.0,2706.0,15.0,-14.0,-2.0
1724512020555362261,-185.0,-85.0,2704.0,1.0,-6.0,-3.0
1724512020560367144,-198.0,-101.0,2699.0,6.0,-3.0,-7.0
1724512020565372026,-189.0,-99.0,2702.0,-1.0,-7.0,2.0
1724512020570376909,-193.0,-85.0,2712.0,1.0,-4.0,-6.0
1724512020575381792,-187.0,-95.0,2702.0,3.0,-12.0,-1.0
1724512020580356157,-182.0,-97.0,2693.0,3.0,0.0,-1.0
1724512020585361040,-186.0,-89.0,2705.0,-4.0,-7.0,-9.0
1724512020590365923,-194.0,-89.0,2700.0,4.0,-13.0,2.0
1724512020595370806,-193.0,-87.0,2703.0,1.0,-12.0,-2.0
1724512020600375689,-195.0,-89.0,2709.0,2.0,-6.0,2.0
1724512020605380571,-202.0,-96.0,2707.0,9.0,-10.0,-3.0
1724512020610354937,-195.0,-81.0,2710.0,3.0,-6.0,-3.0
1724512020615359819,-188.0,-86.0,2703.0,10.0,-21.0,-2.0
1724512020620364702,-189.0,-98.0,2703.0,8.0,-14.0,-3.0
1724512020625369585,-195.0,-84.0,2699.0,-1.0,-7.0,1.0
1724512020630374468,-196.0,-91.0,2706.0,0.0,-6.0,2.0
1724512020635379351,-173.0,-97.0,2706.0,6.0,-9.0,-2.0
1724512020640353716,-186.0,-87.0,2709.0,8.0,-12.0,-2.0
1724512020645358599,-195.0,-86.0,2699.0,-4.0,-13.0,2.0
1724512020650363482,-191.0,-84.0,2698.0,7.0,-7.0,-4.0
1724512020655368364,-194.0,-87.0,2709.0,8.0,-10.0,-5.0
1724512020660373247,-193.0,-77.0,2716.0,5.0,-7.0,-1.0
1724512020665378130,-190.0,-88.0,2699.0,7.0,-14.0,-5.0
1724512020670352495,-199.0,-95.0,2697.0,9.0,-17.0,-7.0
1724512020675357378,-199.0,-85.0,2714.0,9.0,-2.0,0.0
1724512020680362261,-187.0,-87.0,2710.0,3.0,-4.0,-6.0
1724512020685367144,-192.0,-94.0,2705.0,1.0,-9.0,-3.0
1724512020690372026,-190.0,-95.0,2704.0,7.0,-18.0,-1.0
1724512020695376909,-198.0,-97.0,2705.0,12.0,-11.0,-1.0
1724512020700381792,-194.0,-95.0,2701.0,0.0,-15.0,0.0
1724512020705356157,-185.0,-84.0,2708.0,9.0,-18.0,-3.0
1724512020710361040,-191.0,-85.0,2712.0,8.0,-9.0,-5.0
1724512020715365923,-193.0,-88.0,2705.0,6.0,-9.0,-2.0
1724512020720370806,-192.0,-85.0,2706.0,-2.0,-9.0,1.0
1724512020725375689,-193.0,-82.0,2700.0,7.0,-17.0,-8.0
1724512020730380571,-193.0,-90.0,2711.0,5.0,-2.0,-2.0
1724512020735354937,-193.0,-102.0,2704.0,7.0,4.0,-5.0
1724512020740359819,-193.0,-87.0,2697.0,5.0,-12.0,0.0
1724512020745364702,-195.0,-85.0,2698.0,4.0,-11.0,-4.0
1724512020750369585,-192.0,-89.0,2699.0,4.0,-8.0,-3.0
1724512020755374468,-186.0,-86.0,2706.0,-6.0,-9.0,2.0
1724512020760379351,-185.0,-90.0,2702.0,8.0,-8.0,4.0
1724512020765353716,-190.0,-90.0,2712.0,-1.0,-9.0,1.0
